Time,!a,!b,!c
151283.597904204,59,36,0
151305.106695282,63,35,0
151347.423245087,64,35,0
151372.156153895,65,33,0
151396.752478573,64,33,0
151419.827752978,62,33,0
151444.183233843,60,32,0
151471.326391411,61,31,0
151492.795372068,65,31,0
151525.510131108,67,30,0
151547.8492201,68,29,0
151573.48843954,72,28,0
151602.266764831,75,28,0
151629.51884454,77,27,0
151650.895206291,77,25,0
151678.377431824,74,24,0
151723.762528558,78,22,0
151747.161057833,77,21,0
151769.910550158,80,21,0
151792.629795207,81,21,0
151821.982878199,82,21,0
151844.783001951,83,20,0
151866.549782889,81,20,0
151886.809906749,81,19,0
151912.697851583,77,18,0
151940.717405319,77,17,0
151968.549755924,77,17,0
151990.174637887,77,16,0
152010.652663328,76,16,0
152031.897941478,78,14,0
152053.012238368,77,14,0
152075.049515888,77,14,0
152096.261189485,80,14,0
152132.634536274,82,14,0
152154.536336706,81,14,0
152184.255054735,84,13,0
152211.441203023,87,13,0
152234.678451751,86,13,0
152255.866559645,87,12,0
152282.932008928,90,11,0
152322.301127392,88,10,0
152349.449424872,89,9,0
152373.543137603,91,9,0
152402.073070779,90,9,0
152425.43482772,90,9,0
152449.668118108,89,9,0
152471.396481125,94,9,0
152491.825769658,94,9,0
152514.212994797,93,9,0
152553.636385881,94,9,0
152575.307497653,94,8,0
152607.673268432,91,8,0
152639.965578301,91,7,0
152676.239267801,92,7,0
152700.419823596,93,7,0
152724.947649198,93,7,0
152751.761658956,92,7,0
152775.58621909,96,7,0
152796.469740255,95,6,0
152817.075144092,97,6,0
152839.065798316,95,5,0
152876.951625525,96,5,0
152903.794620025,98,5,0
152926.425029001,99,5,0
152950.154596017,100,5,0
152972.132725929,97,5,0
152995.286276357,97,5,0
153017.591948906,93,5,0
153039.632261086,90,5,0
153062.784031439,91,5,0
153083.974729194,88,5,0
153105.269182101,89,5,0
153134.084248513,92,5,0
153159.828599014,89,5,0
153180.69781261,90,5,0
153202.308986153,91,5,0
153223.511846865,87,5,0
153252.370113898,90,5,0
153274.550391073,92,5,0
153296.81462095,91,5,0
153322.523009537,92,4,0
153344.674720883,94,4,0
153367.20237437,97,4,0
153398.580367105,93,4,0
153420.169345359,94,4,0
153441.304871779,95,4,0
153470.78811298,95,3,0
153492.627578704,97,3,0
153525.390530392,100,3,0
153558.000607627,100,3,0
153597.302003616,101,3,0
153620.603156852,101,3,0
153641.079372429,106,3,0
153663.790868636,108,2,0
153686.428653346,109,2,0
153711.775027474,108,2,0
153735.548229492,109,2,0
153756.640451683,109,2,0
153782.822709531,111,2,0
153808.768608128,110,1,0
153837.521228349,107,1,0
153858.464412923,105,1,0
153891.987498725,103,1,0
153912.889755519,103,1,0
153934.751967102,101,1,0
153955.675048118,99,1,0
153978.222248441,98,1,0
154004.808770752,97,1,0
154030.954093051,93,1,0
154071.522148985,91,1,0
154096.49561433,86,1,0
154119.076222241,87,1,0
154161.058605753,88,1,0
154189.428165145,86,1,0
154212.218730898,90,1,0
154247.826103782,90,1,0
154275.912044053,85,1,0
154297.310938619,88,1,0
154332.229842916,95,1,0
154367.284517889,92,1,0
154389.209729522,93,1,0
154409.37296137,94,1,0
154433.791557884,96,1,0
154461.155273989,99,1,0
154486.056955914,100,1,0
154507.590482195,100,1,0
154528.531639068,102,1,0
154549.690950688,98,1,0
154580.075860869,100,1,0
154600.917258149,96,1,0
154621.217669976,90,1,0
154642.064426531,93,1,0
154665.341681393,96,1,0
154685.460672887,97,1,0
154706.114105039,98,1,0
154732.286156141,99,1,0
154757.715053664,99,1,0
154782.224467731,95,1,0
154803.218740367,97,1,0
154824.731233114,98,1,0
154845.919235721,95,1,0
154879.728525262,93,1,0
154903.334954973,92,1,0
154926.262486663,95,1,0
154958.901109154,97,1,0
154988.254713073,93,1,0
155008.811409029,92,1,0
155031.304248199,93,1,0
155052.781641409,95,1,0
155078.561138585,95,1,0
155109.604931518,92,1,0
155135.780495188,91,1,0
155172.464530669,88,1,0
155204.213563508,89,1,0
155229.164828612,87,1,0
155250.833931743,87,1,0
155276.255150699,87,1,0
155297.529851253,86,1,0
155323.134371238,86,1,0
155346.555073387,83,1,0
155371.70091742,80,1,0
155392.408736039,82,1,0
155428.305105139,81,1,0
155451.486053956,80,1,0
155472.700838143,81,1,0
155515.312023911,83,1,0
155536.030101507,83,1,0
155556.175958795,79,1,0
155577.036502625,79,1,0
155597.523926082,81,1,0
155630.761061005,85,1,0
155667.918378711,86,1,0
155697.431132286,88,1,0
155720.759559154,88,1,0
155744.065940293,86,1,0
155764.912801943,86,1,0
155806.40138862,81,1,0
155826.861104233,80,1,0
155853.246723712,79,1,0
155875.351199807,82,1,0
155900.228860533,82,1,0
155921.394864336,82,1,0
155950.322890163,86,1,0
155979.103171271,86,1,0
156002.871232929,88,1,0
156024.630786988,85,1,0
156046.202363565,86,1,0
156066.266189614,85,1,0
156089.116086527,82,1,0
156111.782102845,81,1,0
156132.634022857,81,1,0
156157.052605906,79,1,0
156187.402742066,80,1,0
156208.241550937,80,0,0
156230.584547077,78,0,0
156263.214789859,76,0,0
156290.159051266,81,0,0
156311.378444167,81,0,0
156335.788546444,78,0,0
156356.590774377,80,0,0
156376.6421825,83,0,0
156401.650816726,83,0,0
156423.780165177,82,0,0
156445.172700099,86,0,0
156467.11086939,88,0,0
156488.172474235,87,0,0
156511.955299433,87,0,0
156537.382945692,88,0,0
156566.484664823,91,0,0
156590.391244958,94,0,0
156635.947258244,98,0,0
156664.438308027,96,0,0
156697.118664264,97,0,0
156719.164796675,98,0,0
156741.734536389,99,0,0
156772.17718037,100,0,0
156798.465786955,103,0,0
156827.48222149,104,0,0
156860.72084683,107,0,0
156881.90026812,107,0,0
156907.793838276,105,0,0
156937.803710228,103,0,0
156977.211455737,103,0,0
156997.266703726,105,0,0
157021.76360674,102,0,0
157041.834835302,103,0,0
157066.118473077,97,0,0
157088.638847979,98,0,0
157108.828363003,99,0,0
157142.67271431,102,0,0
157162.750658216,101,0,0
157187.231483471,103,0,0
157207.465236057,102,0,0
157232.511156085,104,0,0
157253.520070259,104,0,0
157273.783343274,100,0,0
157301.223617063,101,0,0
157340.879070104,101,0,0
157366.593969688,101,0,0
157390.434302507,103,0,0
157410.805783383,102,0,0
157433.85850656,102,0,0
157459.773048836,104,0,0
157480.78022192,102,0,0
157505.253276561,107,0,0
157535.965944466,111,0,0
157558.885235945,111,0,0
157590.213608379,111,0,0
157610.826702007,109,0,0
157632.207807301,109,0,0
157652.801268831,108,0,0
157677.322175967,106,0,0
157700.537573048,103,0,0
157729.585070887,102,0,0
157753.764622922,98,0,0
157777.200829138,97,0,0
157802.242620814,100,0,0
157823.709911595,100,0,0
157847.23560352,100,0,0
157871.07593191,100,0,0
157900.018400346,97,0,0
157920.771819244,97,0,0
157948.835229358,100,0,0
157975.678451085,102,0,0
158002.288790689,101,0,0
158025.412152046,102,0,0
158052.165936754,98,0,0
158075.825736815,97,0,0
158095.928337622,96,0,0
158120.622702642,97,0,0
158143.871731649,99,0,0
158188.114999233,101,0,0
158214.631247757,108,0,0
158235.341629445,105,0,0
158262.058033518,105,0,0
158283.508747065,104,0,0
158306.814211501,103,0,0
158331.555309689,102,0,0
158354.390980443,103,0,0
158375.568024796,103,0,0
158396.356025084,103,0,0
158424.843566246,101,0,0
158446.571956758,102,0,0
158470.310988805,103,0,0
158495.417194661,102,0,0
158526.026135551,102,0,0
158548.894123569,100,0,0
158571.150715582,98,0,0
158609.033184302,97,0,0
158641.930033292,97,0,0
158661.971114086,95,0,0
158700.815284691,95,0,0
158728.857126321,96,0,0
158750.453980087,95,0,0
158771.554834374,95,0,0
158791.615888007,97,0,0
158812.221888496,99,0,0
158834.267274106,97,0,0
158864.260718889,95,0,0
158887.54102999,93,0,0
158911.706583514,92,0,0
158951.374057664,89,0,0
159002.211742884,89,0,0
159032.495304401,90,0,0
159063.534488627,87,0,0
159088.312473386,84,0,0
159108.873935279,87,0,0
159144.183880064,83,0,0
159164.978665316,84,0,0
159185.870993325,86,0,0
159208.428585532,83,0,0
159240.026369595,83,0,0
159261.897844112,85,0,0
159284.913157851,84,0,0
159305.739379936,91,0,0
159347.200059319,90,0,0
159371.889641737,88,0,0
159394.250241975,92,0,0
159419.058416456,90,0,0
159450.813463329,95,0,0
159483.177379842,97,0,0
159505.460855874,97,0,0
159530.345374008,97,0,0
159554.448582518,100,0,0
159575.670216446,99,0,0
159604.894101668,98,0,0
159634.971959828,94,0,0
159661.408071079,97,0,0
159685.181324659,95,0,0
159705.339043945,93,0,0
159730.660978558,95,0,0
159754.413003557,100,0,0
159780.068069845,100,0,0
159800.2977631,98,0,0
159827.163585088,99,0,0
159857.924680949,99,0,0
159892.320987675,99,0,0
159920.415327,98,0,0
159950.056505237,97,0,0
159977.060014759,101,0,0
160007.687824469,98,0,0
160039.980622809,100,0,0
160065.30824515,100,0,0
160087.821997673,100,0,0
160120.020248528,97,0,0
160140.205694194,96,0,0
160160.767919006,97,0,0
160185.507121899,100,0,0
160207.240467234,99,0,0
160236.166038578,97,0,0
160272.962104717,94,0,0
160296.640274711,93,0,0
160320.529693014,93,0,0
160352.223597833,92,0,0
160377.163823489,95,0,0
160408.103622244,95,0,0
160431.556373545,95,0,0
160459.590074841,95,0,0
160494.560138379,96,0,0
160525.900390572,95,0,0
160547.775906528,96,0,0
160568.866732622,98,0,0
160590.633636128,97,0,0
160617.648080512,98,0,0
160642.832170919,98,0,0
160663.390813524,98,0,0
160686.638637847,100,0,0
160710.148251705,99,0,0
160735.523762456,99,0,0
160769.485192654,101,0,0
160791.776059676,102,0,0
160818.648065349,104,0,0
160841.353736679,106,0,0
160861.593705949,110,0,0
160882.712745155,106,0,0
160921.013257276,108,0,0
160943.732539781,109,0,0
160966.913146486,110,0,0
160994.07483081,108,0,0
161015.605506746,106,0,0
161049.627381561,107,0,0
161071.921108675,108,0,0
161096.780618545,106,0,0
161128.096509396,107,0,0
161162.090214894,107,0,0
161195.683316119,107,0,0
161228.282535576,105,0,0
161257.321699772,104,0,0
161281.881284927,100,0,0
161308.632193625,98,0,0
161332.035184867,102,0,0
161363.701602492,107,0,0
161383.714284479,109,0,0
161408.174192446,109,0,0
161437.156523501,109,0,0
161457.824128063,109,0,0
161479.547169712,107,0,0
161511.519377266,109,0,0
161532.671097388,114,0,0
161570.305850103,113,0,0
161600.096757898,106,0,0
161620.483118334,107,0,0
161640.937722163,106,0,0
161662.784724023,105,0,0
161699.126689257,107,0,0
161719.271525977,107,0,0
161744.082542395,108,0,0
161767.99364632,111,0,0
161790.944880377,110,0,0
161823.655755488,112,0,0
161844.69817436,112,0,0
161869.681009531,116,0,0
161893.587450303,117,0,0
161919.039690229,118,0,0
161939.877464355,119,0,0
161964.28343276,120,0,0
161990.704322102,121,0,0
162012.807155886,122,0,0
162034.039732254,119,0,0
162058.181758419,123,0,0
162079.274865481,124,0,0
162109.505802083,122,0,0
162131.561873797,125,0,0
162151.579938702,123,0,0
162177.70743572,120,0,0
162199.153261241,122,0,0
162225.54599867,126,0,0
162246.317775896,123,0,0
162270.954040427,120,0,0
162295.346078592,115,0,0
162325.436159638,111,0,0
162360.279540544,111,0,0
162388.247853068,111,0,0
162409.065537017,112,0,0
162433.032292445,112,0,0
162453.648777941,110,0,0
162483.394362809,115,0,0
162503.629982963,115,0,0
162526.066693131,117,0,0
162547.913474356,120,0,0
162568.229595359,117,0,0
162590.80980195,120,0,0
162618.795645511,124,0,0
162644.591955424,123,0,0
162673.361337082,123,0,0
162693.46317313,121,0,0
162713.475902424,123,0,0
162735.849154736,121,0,0
162757.552941126,122,0,0
162781.224822199,120,0,0
162818.346074004,122,0,0
162839.441876418,120,0,0
162871.544895701,117,0,0
162895.785573469,117,0,0
162922.719028946,115,0,0
162945.608282031,115,0,0
162970.160247486,114,0,0
162996.081825423,115,0,0
163019.25604108,120,0,0
163044.818903524,118,0,0
163064.88823792,115,0,0
163088.911545607,112,0,0
163120.572872642,111,0,0
163146.189887851,110,0,0
163168.437254641,110,0,0
163188.65520893,114,0,0
163209.097354553,111,0,0
163232.405237673,109,0,0
163257.315141578,109,0,0
163278.490769026,108,0,0
163298.822667011,111,0,0
163319.080716328,111,0,0
163346.089489434,105,0,0
163367.20026349,106,0,0
163387.31074669,103,0,0
163428.156921869,102,0,0
163448.82057241,102,0,0
163469.604435192,106,0,0
163495.776890318,107,0,0
163518.340612413,105,0,0
163539.203287239,105,0,0
163560.846962352,106,0,0
163581.590036437,108,0,0
163604.062643082,111,0,0
163636.714367947,110,0,0
163658.118188409,110,0,0
163678.803101189,106,0,0
163699.925476197,109,0,0
163727.570862947,110,0,0
163748.08624635,111,0,0
163768.598792922,111,0,0
163793.987880359,112,0,0
163813.9892066,110,0,0
163837.746589051,110,0,0
163861.877528788,110,0,0
163887.686615189,105,0,0
163910.483205569,107,0,0
163933.351171678,104,0,0
163954.009404132,103,0,0
163983.735708576,103,0,0
164027.27029056,104,0,0
164066.519073633,106,0,0
164088.871293049,109,0,0
164118.828797057,111,0,0
164143.546493636,113,0,0
164171.51328576,111,0,0
164194.788859784,109,0,0
164219.520802623,111,0,0
164245.583145239,109,0,0
164271.347674649,107,0,0
164318.382454611,108,0,0
164340.096787681,107,0,0
164364.198608186,106,0,0
164390.549853686,105,0,0
164412.773290112,108,0,0
164444.439632943,107,0,0
164472.184137361,109,0,0
164495.220699236,110,0,0
164515.314457853,113,0,0
164546.881820281,114,0,0
164574.320690978,110,0,0
164607.345875403,106,0,0
164628.971149659,106,0,0
164657.79985284,109,0,0
164677.911437488,107,0,0
164709.683501206,105,0,0
164730.610501553,104,0,0
164757.304893124,102,0,0
164779.950223696,103,0,0
164805.661781934,105,0,0
164825.93305712,107,0,0
164852.440075478,105,0,0
164884.881465467,106,0,0
164911.180327998,109,0,0
164933.443687118,114,0,0
164954.194613419,113,0,0
164986.980908517,113,0,0
165012.586936634,112,0,0
165035.980225958,106,0,0
165059.044018756,108,0,0
165081.190691439,107,0,0
165102.811657394,107,0,0
165124.267902729,110,0,0
165145.972982027,111,0,0
165168.854482829,113,0,0
165190.25620558,111,0,0
165219.365416988,107,0,0
165246.776681171,106,0,0
165269.668707144,109,0,0
165292.641084316,110,0,0
165314.04642654,110,0,0
165339.8724104,111,0,0
165366.237128609,112,0,0
165389.771477931,112,0,0
165424.309079508,113,0,0
165448.29999532,112,0,0
165478.217146857,111,0,0
165501.754387434,107,0,0
165524.370185325,104,0,0
165557.576781207,103,0,0
165578.812818313,101,0,0
165603.272811734,102,0,0
165638.065770023,105,0,0
165669.121147056,106,0,0
165689.397784801,103,0,0
165714.88704756,99,0,0
165748.793708955,99,0,0
165770.356475577,98,0,0
165797.141992176,101,0,0
165819.492826549,98,0,0
165840.448885774,99,0,0
165864.70628446,97,0,0
165891.633526336,98,0,0
165911.939008857,96,0,0
165937.70845289,98,0,0
165962.920559535,98,0,0
165989.648852544,97,0,0
166012.005741093,100,0,0
166036.53481955,103,0,0
166062.107867059,103,0,0
166082.517161474,106,0,0
166105.084246211,106,0,0
166134.958297525,103,0,0
166155.252098431,104,0,0
166176.133644663,102,0,0
166199.007457164,102,0,0
166244.432906989,102,0,0
166276.963116431,102,0,0
166298.176462528,100,0,0
166326.849624048,102,0,0
166355.276492583,103,0,0
166376.928679507,101,0,0
166406.719847166,101,0,0
166439.364167637,99,0,0
166460.191135309,98,0,0
166495.445626998,96,0,0
166515.511600516,99,0,0
166552.353515526,103,0,0
166578.026009142,106,0,0
166600.016505854,108,0,0
166620.062157947,104,0,0
166640.208205541,104,0,0
166666.151618416,104,0,0
166688.903959427,106,0,0
166709.352810874,107,0,0
166732.194594675,104,0,0
166754.24001824,104,0,0
166774.259502136,107,0,0
166797.988794737,101,0,0
166820.133338232,101,0,0
166842.374307235,99,0,0
166867.111253957,100,0,0
166889.594632602,99,0,0
166912.731130366,97,0,0
166934.334812932,91,0,0
166959.523512393,91,0,0
166982.017198337,92,0,0
167005.856831037,95,0,0
167026.776421515,96,0,0
167050.3946075,95,0,0
167079.148439895,95,0,0
167101.000475495,93,0,0
167122.200039941,91,0,0
167154.464685193,90,0,0
167185.414846799,94,0,0
167210.476641318,95,0,0
167233.912475685,92,0,0
167259.046773911,90,0,0
167279.680119362,91,0,0
167301.077251949,89,0,0
167340.716763399,88,0,0
167361.650088115,92,0,0
167390.796698399,92,0,0
167412.109311852,95,0,0
167434.386661664,97,0,0
167460.296862538,97,0,0
167485.997303321,97,0,0
167511.123575252,96,0,0
167546.799913354,97,0,0
167567.943675964,97,0,0
167595.040633338,98,0,0
167616.242934285,98,0,0
167647.933806542,98,0,0
167668.658615302,98,0,0
167688.784451661,98,0,0
167711.781197074,95,0,0
167753.004098222,90,0,0
167774.767253784,91,0,0
167799.432311083,90,0,0
167822.378531178,88,0,0
167846.608870332,88,0,0
167866.967392069,85,0,0
167889.090855035,87,0,0
167917.00327041,86,0,0
167941.259347433,88,0,0
167971.976771497,87,0,0
167993.325623881,90,0,0
168020.158451888,89,0,0
168046.662693585,92,0,0
168076.109710701,95,0,0
168100.858187052,96,0,0
168120.926892625,96,0,0
168146.604605787,91,0,0
168168.941235779,93,0,0
168194.532263424,96,0,0
168219.130690404,93,0,0
168250.535712312,96,0,0
168280.519275571,95,0,0
168302.076029049,94,0,0
168328.577214747,93,0,0
168360.279183318,97,0,0
168384.149812241,101,0,0
168406.886062456,98,0,0
168430.892208327,98,0,0
168454.771254916,97,0,0
168477.070341249,97,0,0
168498.060486385,100,0,0
168526.725951864,99,0,0
168550.130224014,98,0,0
168572.647523866,101,0,0
168598.693164472,99,0,0
168620.402108943,101,0,0
168653.99790102,101,0,0
168675.138796819,101,0,0
168697.463520341,102,0,0
168721.265549932,98,0,0
168756.421057664,96,0,0
168785.276388784,98,0,0
168809.519324913,96,0,0
168829.608286891,97,0,0
168855.928406758,96,0,0
168876.546493144,99,0,0
168900.767794598,100,0,0
168922.060188922,99,0,0
168948.926872073,95,0,0
168975.149328392,93,0,0
169000.16955643,92,0,0
169021.100068329,93,0,0
169041.802169453,97,0,0
169064.124405832,96,0,0
169093.183392387,96,0,0
169116.341796416,92,0,0
169143.099203672,96,0,0
169165.304972684,94,0,0
169186.072372448,90,0,0
169206.933178764,87,0,0
169242.561080938,87,0,0
169267.471245163,90,0,0
169293.777278574,94,0,0
169314.019319558,100,0,0
169337.707236106,98,0,0
169361.5571605,100,0,0
169387.700703057,101,0,0
169422.497922169,101,0,0
169446.643221188,101,0,0
169470.601840875,103,0,0
169496.516475101,102,0,0
169517.209459137,104,0,0
169538.133656024,101,0,0
169578.88829991,103,0,0
169609.308627449,101,0,0
169629.908651329,101,0,0
169655.378412454,104,0,0
169681.339514487,106,0,0
169703.992979172,106,0,0
169727.325799912,104,0,0
169756.037368433,107,0,0
169779.201601056,107,0,0
169804.962273917,109,0,0
169827.98582526,108,0,0
169854.032589983,109,0,0
169874.089361262,113,0,0
169894.157829577,112,0,0
169917.257781861,114,0,0
169942.769262551,112,0,0
169974.46629692,110,0,0
169995.891862933,113,0,0
170019.794244069,106,0,0
170043.330374274,105,0,0
170065.378125355,108,0,0
170085.981438887,107,0,0
170111.491329084,103,0,0
170133.1460653,102,0,0
170156.704360048,95,0,0
170180.62007417,94,0,0
170202.781767062,95,0,0
170230.610585912,100,0,0
170261.428467548,102,0,0
170283.170368824,105,0,0
170306.709597916,102,0,0
170331.085880268,100,0,0
170353.255296436,101,0,0
170376.649417049,100,0,0
170398.414996451,103,0,0
170425.765077496,103,0,0
170449.106585526,103,0,0
170475.901437526,101,0,0
170497.333749381,100,0,0
170527.15823011,103,0,0
170549.164667417,103,0,0
170571.60947099,99,0,0
170592.779261675,99,0,0
170623.740554136,97,0,0
170650.857885807,100,0,0
170671.908631793,99,0,0
170700.108106619,100,0,0
170733.994365188,100,0,0
170754.436514526,95,0,0
170775.363679963,91,0,0
170799.842445011,94,0,0
170831.528995737,93,0,0
170853.545202942,96,0,0
170880.638879625,97,0,0
170908.648051646,96,0,0
170931.967850713,95,0,0
170963.255419302,95,0,0
170997.156358086,92,0,0
171021.163130615,90,0,0
171046.472382296,89,0,0
171066.84425078,88,0,0
171088.120901953,92,0,0
171109.465882556,90,0,0
171145.133187099,85,0,2
171166.409012029,82,0,2
171192.3851964,82,0,4
171223.823738234,80,0,5
171252.911885339,78,0,10
171273.377548193,75,0,11
171321.60737673,70,0,17
171346.090203416,68,0,18
171373.752259088,65,0,19
171404.361395757,65,0,21
171428.894990999,64,0,22
171452.20684767,61,0,26
171477.975828254,61,0,27
171504.164616953,58,0,30
171531.3126312,56,0,31
171558.602001505,53,0,32
171581.489560872,53,0,33
171603.488090799,53,0,34
171623.71610655,51,0,35
171644.005663398,49,0,36
171664.766365614,47,0,39
171688.893768643,46,0,41
171714.17713889,43,0,39
171736.982311333,42,0,40
171765.926133497,42,0,43
171789.271015728,39,0,45
171811.742002039,39,0,45
171835.918018967,39,0,48
171857.07691467,38,0,47
171882.964562713,37,0,48
171906.594037658,36,0,49
171928.612395153,36,0,50
171949.770881885,36,0,52
171970.753545308,36,0,54
171992.998297204,36,0,54
172016.853191106,35,0,54
172043.286137984,35,0,57
172066.675028314,35,0,58
172090.034845147,35,0,58
172128.105785632,32,0,63
172148.203625816,32,0,66
172168.921713183,32,0,68
172193.160905853,32,0,69
172215.124455034,32,0,70
172251.269853094,32,0,73
172277.525236958,27,0,75
172299.459526744,27,0,72
172320.692378639,25,0,69
172342.330592289,25,0,67
172364.20540531,25,0,69
172392.071976106,25,0,68
172429.388995797,25,0,67
172458.336802202,23,0,68
172481.889442877,23,0,69
172502.254213369,23,0,74
172526.981558853,23,0,77
172547.159755651,22,0,73
172574.921758018,22,0,75
172607.071971341,22,0,74
172628.155442899,22,0,74
172654.862872733,21,0,78
172679.566263228,21,0,76
172705.503852883,21,0,73
172728.273512737,20,0,72
172749.483069688,20,0,70
172777.389315236,20,0,66
172799.21634286,18,0,65
172819.435577318,18,0,65
172859.09863603,16,0,63
172893.611396813,16,0,67
172915.319340036,16,0,67
172936.670761612,16,0,71
172956.876439136,16,0,70
172978.067573491,15,0,70
172998.150827234,12,0,71
173020.259460157,12,0,72
173047.664172435,12,0,73
173076.003993632,12,0,77
173100.617532374,11,0,74
173123.104117498,11,0,74
173149.115422735,10,0,74
173173.450737132,10,0,79
173199.806639013,9,0,81
173220.603681963,9,0,82
173244.282909362,9,0,84
173264.870891359,9,0,84
173285.654920224,9,0,84
173305.73892259,9,0,86
173330.736046987,9,0,87
173352.010425816,9,0,88
173383.099475318,9,0,91
173412.687644927,8,0,92
173441.38915364,8,0,95
173467.397470896,8,0,94
173490.804375421,8,0,93
173525.49664439,7,0,91
173549.385645904,7,0,92
173571.076231619,7,0,95
173593.973811336,7,0,93
173619.136251396,7,0,94
173639.541857855,7,0,93
173660.436937262,7,0,90
173687.795628038,7,0,91
173708.017755224,7,0,94
173732.230740353,7,0,98
173752.386049487,7,0,97
173775.738960722,6,0,96
173809.165660278,6,0,94
173829.179830662,6,0,96
173849.376561049,6,0,95
173873.485249794,6,0,94
173895.577316089,6,0,97
173920.438564942,6,0,99
173947.743930681,6,0,97
173972.731989789,5,0,97
173992.871968301,5,0,92
174013.500359916,4,0,95
174036.147464349,4,0,96
174056.678252177,4,0,95
174082.41709356,4,0,96
174105.67748098,4,0,97
174128.622912684,4,0,96
174151.417858869,4,0,96
174171.742760225,4,0,98
174193.781007874,4,0,98
174227.344745118,4,0,99
174252.759107711,4,0,100
174290.776338609,4,0,102
174317.201328126,4,0,102
174341.136122951,4,0,103
174366.474177628,4,0,103
174392.702630677,4,0,101
174415.130140653,4,0,102
174437.507198974,4,0,102
174459.261701444,4,0,104
174483.978765796,4,0,105
174505.530016204,4,0,106
174527.846170343,4,0,107
174553.691456264,4,0,106
174573.699951067,4,0,104
174595.485871034,4,0,100
174620.257669554,4,0,99
174644.277636386,4,0,101
174665.3250104,4,0,99
174689.978010449,4,0,101
174713.672241421,4,0,107
174733.704158782,4,0,108
174755.385069287,4,0,108
174776.447414093,4,0,108
174808.557731322,4,0,108
174832.904645772,4,0,107
174855.557293217,4,0,110
174883.768638526,4,0,115
174909.714653641,4,0,115
174932.477448582,4,0,117
174956.00948871,4,0,114
174979.147983411,4,0,113
174999.168905932,3,0,112
175020.303414532,3,0,112
175052.614938818,3,0,112
175076.907386565,3,0,113
175101.395688697,3,0,110
175123.933328093,3,0,112
175145.617796836,3,0,112
175169.023562195,3,0,110
175193.060742181,3,0,109
175217.970687662,3,0,109
175238.51549317,3,0,113
175260.731436331,3,0,116
175281.123068714,3,0,117
175303.367757929,3,0,116
175329.174599649,3,0,116
175353.874215492,3,0,117
175378.52561883,3,0,118
175401.094128506,3,0,115
175426.521426363,3,0,114
175447.917551599,3,0,114
175489.114721527,3,0,112
175510.76746837,3,0,112
175532.910353724,2,0,116
175554.601015203,2,0,114
175592.055173309,2,0,114
175615.518350039,2,0,112
175636.109328738,2,0,113
175656.871015926,2,0,110
175682.746143396,2,0,112
175702.981202154,2,0,109
175723.516188673,2,0,110
175744.372007323,2,0,110
175765.09340419,2,0,108
175785.960983899,2,0,108
175827.840557997,2,0,105
175848.207212995,2,0,108
175868.425160269,2,0,107
175898.211152882,2,0,108
175922.862971503,2,0,108
175951.189892467,2,0,106
175976.190380566,2,0,104
176000.432827771,2,0,100
176021.680828705,2,0,102
176044.078883609,2,0,102
176064.948248436,2,0,106
176091.245260579,2,0,105
176111.72157116,2,0,104
176132.634466994,1,0,108
176157.263931223,1,0,108
176188.78863268,1,0,111
176214.847072348,1,0,110
176242.519717434,1,0,109
176264.184396309,1,0,110
176287.483688859,1,0,110
176308.164418481,1,0,112
176329.237587004,1,0,109
176359.579687798,1,0,111
176385.151309678,1,0,111
176408.135894771,1,0,108
176433.800156328,1,0,103
176456.097952475,1,0,105
176478.216720086,1,0,105
176498.71452106,1,0,105
176525.035483321,1,0,104
176545.847416284,1,0,108
176571.770160838,0,0,108
176594.904737832,0,0,110
176634.51909528,0,0,107
176662.448480274,0,0,108
176685.408248364,0,0,107
176705.750918914,0,0,105
176740.212851862,0,0,107
176762.799844602,0,0,107
176784.569210291,0,0,106
176805.023968465,0,0,109
176831.235594402,0,0,109
176851.768049098,0,0,108
176873.48792584,0,0,107
176898.097101553,0,0,110
176918.871728099,0,0,110
176940.483211162,0,0,112
176963.146374315,0,0,113
176994.045993131,0,0,109
177014.960390719,0,0,108
177038.644617845,0,0,107
177058.749637666,0,0,108
177082.232219048,0,0,107
177104.692488793,0,0,108
177132.365051478,0,0,105
177162.070459459,0,0,106
177183.227701537,0,0,107
177211.962611157,0,0,106
177232.53043606,0,0,104
177272.032575294,0,0,102
177295.701745723,0,0,99
177322.939492036,0,0,100
177345.076599458,0,0,96
177368.012185293,0,0,94
177388.321205079,0,0,93
177408.837540108,0,0,93
177429.005783883,0,0,93
177449.46188212,0,0,94
177480.859032783,0,0,96
177503.71974325,0,0,97
177530.315001717,0,0,101
177551.457505765,0,0,98
177576.821887807,0,0,98
177597.462214409,0,0,98
177626.419161003,0,0,98
177666.951629845,0,0,98
177690.275274078,0,0,98
177713.414261744,0,0,97
177737.888374538,0,0,96
177761.470804117,0,0,95
177782.149730832,0,0,94
177812.351448588,0,0,96
177840.906345933,0,0,95
177863.287870455,0,0,95
177890.803446739,0,0,94
177920.38654339,0,0,96
177941.000817653,0,0,95
177962.308954627,0,0,95
177983.635312854,0,0,100
178010.640222428,0,0,99
178031.652930104,0,0,103
178051.665022713,0,0,103
178072.517253433,0,0,104
178100.205817179,0,0,107
178124.681867719,0,0,108
178147.365840352,0,0,109
178176.999012512,0,0,110
178198.284829704,0,0,110
178219.180954257,0,0,109
178242.591200285,0,0,107
178265.933760886,0,0,107
178287.192401527,0,0,106
178310.77213357,0,0,107
